polarity,model,corner,temperature_c,length_um,width_um,vgs_abs_v,vds_abs_v,vbs_abs_v,id_abs_a,vdsat_abs_v,vth_abs_v,gm_s,gds_s,saturated
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,0.5,0.3,0.000242354,0.193679,0.667344,0.00186112,4.56214e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.0,0.00038047,0.224783,0.600281,0.00226899,4.0731e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.1,0.000333636,0.214545,0.623773,0.00216195,3.61335e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.2,0.000291222,0.204267,0.645893,0.00205272,3.19912e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,0.8,0.3,0.000252833,0.193971,0.666839,0.00194054,2.82511e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.0,0.000394081,0.225132,0.599608,0.00233951,2.93852e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.1,0.00034583,0.214908,0.6231,0.00222929,2.65507e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.2,0.000302123,0.204643,0.64522,0.00211701,2.39377e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.2,0.3,0.000262553,0.194359,0.666165,0.00200188,2.15225e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.0,0.00040229,0.225394,0.599104,0.00237717,2.56871e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.1,0.000353278,0.21518,0.622595,0.00226585,2.33984e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.2,0.000308867,0.204924,0.644715,0.00215251,2.12656e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,0.9,1.5,0.3,0.000268641,0.19465,0.66566,0.00203634,1.92724e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.0,0.000382614,0.273211,0.601375,0.00119099,0.00178047,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.1,0.000355928,0.264763,0.624867,0.00119185,0.00162206,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.2,0.000330723,0.256275,0.646987,0.00119274,0.0014726,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.15,0.3,0.000306806,0.247757,0.667933,0.00119338,0.00133117,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.0,0.000548085,0.273322,0.601123,0.00214398,0.000531884,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.1,0.00050219,0.264878,0.624614,0.0021129,0.000451047,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.2,0.000459326,0.256393,0.646735,0.00207803,0.000381314,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.3,0.3,0.000419218,0.24788,0.66768,0.00203905,0.000321552,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.0,0.00060077,0.273469,0.600786,0.002532,0.000138509,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.1,0.000547532,0.26503,0.624278,0.0024607,0.000122585,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.2,0.000498356,0.256552,0.646398,0.00238908,0.000108555,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.5,0.3,0.000452821,0.248044,0.667344,0.00231677,9.6159e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.0,0.000628616,0.27369,0.600281,0.00267446,6.69644e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.1,0.000572566,0.265259,0.623773,0.00259408,6.10358e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.2,0.000520869,0.256789,0.645893,0.00251406,5.56338e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,0.8,0.3,0.000473067,0.248289,0.666839,0.00243397,5.06971e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.0,0.00065006,0.273985,0.599608,0.0027607,4.46007e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.1,0.000592273,0.265565,0.6231,0.0026771,4.12909e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.2,0.000538979,0.257105,0.64522,0.00259401,3.82226e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.2,0.3,0.000489706,0.248616,0.666165,0.002511,3.53688e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.0,0.000662301,0.274206,0.599104,0.00280367,3.76818e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.1,0.000603646,0.265793,0.622595,0.002719,3.51236e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.2,0.000549544,0.257341,0.644715,0.00263489,3.27336e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.0,1.5,0.3,0.000499515,0.248861,0.66566,0.0025509,3.04929e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.0,0.00061231,0.354083,0.601375,0.00110337,0.00323945,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.1,0.000585908,0.348064,0.624867,0.00110489,0.00307887,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.2,0.000561051,0.34202,0.646987,0.00110681,0.00292734,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.15,0.3,0.000537521,0.335962,0.667933,0.00110905,0.00278366,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.0,0.000980473,0.354165,0.601123,0.0021294,0.00167984,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.1,0.000932195,0.348148,0.624614,0.00212747,0.0015503,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.2,0.000886673,0.342106,0.646735,0.00212586,0.00142843,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.3,0.3,0.000843549,0.336051,0.66768,0.00212427,0.00131366,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.0,0.00115646,0.354273,0.600786,0.00296865,0.000392401,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.1,0.00109232,0.34826,0.624278,0.00292837,0.000358231,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.2,0.00103229,0.342221,0.646398,0.00288856,0.000327474,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.5,0.3,0.000975884,0.336169,0.667344,0.00284898,0.00029973,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.0,0.00122392,0.354436,0.600281,0.00323218,0.000141101,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.1,0.00115473,0.348427,0.623773,0.0031782,0.000132182,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.2,0.00109009,0.342394,0.645893,0.00312563,0.00012395,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,0.8,0.3,0.00102948,0.336347,0.666839,0.00307413,0.000116332,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.0,0.00126595,0.354653,0.599608,0.00335241,8.20354e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.1,0.00119435,0.348651,0.6231,0.00329495,7.77848e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.2,0.00112748,0.342624,0.64522,0.00323907,7.3818e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.2,0.3,0.00106479,0.336584,0.666165,0.00318442,7.01038e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.0,0.00128784,0.354815,0.599104,0.00340579,6.56025e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.1,0.00121516,0.348818,0.622595,0.00334729,6.25164e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.2,0.00114727,0.342796,0.644715,0.00329042,5.96235e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,16.0,1.2,1.5,0.3,0.00108364,0.336761,0.66566,0.00323481,5.69023e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.0,1.38493e-06,0.043266,0.592501,3.36993e-05,9.00488e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.1,7.76859e-07,0.0427521,0.616144,1.95343e-05,5.0752e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.2,4.3937e-07,0.0426062,0.638377,1.13848e-05,2.88476e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.15,0.3,2.50617e-07,0.0426599,0.6594,6.66884e-06,1.65357e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.0,1.48337e-06,0.0432753,0.592333,3.60668e-05,5.31688e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.1,8.32647e-07,0.0427577,0.615976,2.09255e-05,3.02661e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.2,4.71177e-07,0.0426096,0.638209,1.22041e-05,1.73017e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.3,0.3,2.6888e-07,0.042662,0.659232,7.15272e-06,9.95015e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.0,1.57815e-06,0.0432877,0.59211,3.83073e-05,4.35991e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.1,8.86754e-07,0.0427653,0.615752,2.22606e-05,2.49493e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.2,5.02164e-07,0.0426141,0.637985,1.29971e-05,1.43107e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.5,0.3,2.86722e-07,0.0426647,0.659008,7.62344e-06,8.24896e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.0,1.70132e-06,0.0433065,0.591774,4.1192e-05,3.93515e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.1,9.57391e-07,0.0427767,0.615417,2.39934e-05,2.26083e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.2,5.4274e-07,0.042621,0.637649,1.40315e-05,1.30033e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,0.8,0.3,3.10136e-07,0.0426688,0.658672,8.23958e-06,7.51033e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.0,1.85466e-06,0.0433318,0.591327,4.476e-05,3.76757e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.1,1.04563e-06,0.0427921,0.614969,2.6149e-05,2.17122e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.2,5.93553e-07,0.0426302,0.637201,1.53232e-05,1.25159e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.2,0.3,3.39511e-07,0.0426743,0.658224,9.011e-06,7.24139e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.0,1.96705e-06,0.0433509,0.590991,4.73649e-05,3.73301e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.1,1.11046e-06,0.0428038,0.614633,2.77284e-05,2.15489e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.2,6.30948e-07,0.0426372,0.636865,1.6272e-05,1.24376e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.5,1.5,0.3,3.61158e-07,0.0426785,0.657888,9.57867e-06,7.20347e-08,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.15,0.0,1.43168e-05,0.0589353,0.592501,0.000315784,9.96798e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.15,0.1,8.70688e-06,0.0536145,0.616144,0.000200752,5.89232e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.15,0.2,5.30725e-06,0.0499153,0.638377,0.000126612,3.5434e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.15,0.3,3.25035e-06,0.0474668,0.6594,7.98269e-05,2.15922e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.3,0.0,1.53067e-05,0.0589856,0.592333,0.000337807,4.97338e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.3,0.1,9.31243e-06,0.0536525,0.615976,0.000214588,3.12374e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.3,0.2,5.68034e-06,0.0499429,0.638209,0.000135376,1.96072e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.3,0.3,3.48151e-06,0.0474862,0.659232,8.54149e-05,1.23037e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.5,0.0,1.61598e-05,0.0590529,0.59211,0.000354968,3.8056e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.5,0.1,9.85578e-06,0.0537034,0.615752,0.000226132,2.45139e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.5,0.2,6.02487e-06,0.0499799,0.637985,0.000143065,1.56706e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.5,0.3,3.69925e-06,0.0475121,0.659008,9.04973e-05,9.96078e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.8,0.0,1.72086e-05,0.0591541,0.591774,0.000374992,3.28483e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.8,0.1,1.05376e-05,0.05378,0.615417,0.000240079,2.15094e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.8,0.2,6.4636e-06,0.0500356,0.637649,0.000152601,1.39164e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,0.8,0.3,3.97946e-06,0.0475513,0.658672,9.6919e-05,8.92248e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.2,0.0,1.8468e-05,0.0592897,0.591327,0.000398217,3.05313e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.2,0.1,1.13671e-05,0.0538827,0.614969,0.000256631,2.02096e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.2,0.2,7.0027e-06,0.0501103,0.637201,0.000164112,1.31816e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.2,0.3,4.32622e-06,0.0476039,0.658224,0.000104768,8.50185e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.5,0.0,1.93721e-05,0.0593919,0.590991,0.00041456,2.98273e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.5,0.1,1.19672e-05,0.0539602,0.614633,0.00026843,1.9844e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.5,0.2,7.39488e-06,0.0501667,0.636865,0.000172399,1.29934e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.6,1.5,0.3,4.57956e-06,0.0476437,0.657888,0.00011046,8.40509e-07,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.15,0.0,9.59513e-05,0.106161,0.592501,0.00145752,0.000113263,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.15,0.1,6.80549e-05,0.0943455,0.616144,0.00116102,6.83579e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.15,0.2,4.72214e-05,0.0838158,0.638377,0.000889162,4.16838e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.15,0.3,3.21878e-05,0.0747407,0.6594,0.000657261,2.57934e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.3,0.0,0.000104369,0.106261,0.592333,0.00162891,3.29974e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.3,0.1,7.35128e-05,0.0944393,0.615976,0.00127572,2.29314e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.3,0.2,5.07791e-05,0.0839012,0.638209,0.000965979,1.58508e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.3,0.3,3.4521e-05,0.0748158,0.659232,0.000708878,1.09071e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.5,0.0,0.000109429,0.106394,0.59211,0.00170652,2.06111e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.5,0.1,7.71353e-05,0.0945644,0.615752,0.00133543,1.51223e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.5,0.2,5.33493e-05,0.0840151,0.637985,0.00101129,1.09609e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.5,0.3,3.63294e-05,0.0749161,0.659008,0.000742792,7.85397e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.8,0.0,0.000114736,0.106594,0.591774,0.00177692,1.57268e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.8,0.1,8.10995e-05,0.0947523,0.615417,0.00139317,1.19218e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.8,0.2,5.62687e-05,0.0841863,0.637649,0.0010577,8.89524e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,0.8,0.3,3.84504e-05,0.0750669,0.658672,0.000779343,6.53559e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.2,0.0,0.000120515,0.10686,0.591327,0.0018464,1.35231e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.2,0.1,8.55293e-05,0.0950033,0.614969,0.00145253,1.04651e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.2,0.2,5.96073e-05,0.0844151,0.637201,0.00110723,7.95308e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.2,0.3,4.09249e-05,0.0752686,0.658224,0.000819653,5.93729e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.5,0.0,0.000124447,0.107061,0.590991,0.00189104,1.27572e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.5,0.1,8.85867e-05,0.0951918,0.614633,0.00149157,9.96404e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.5,0.2,6.19409e-05,0.084587,0.636865,0.0011405,7.63503e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.7,1.5,0.3,4.26736e-05,0.0754203,0.657888,0.000847236,5.74103e-06,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.15,0.0,0.000297271,0.168353,0.592501,0.00237912,0.000812142,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.15,0.1,0.000247421,0.156322,0.616144,0.00227112,0.000591566,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.15,0.2,0.000202661,0.14441,0.638377,0.00212735,0.000416558,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.15,0.3,0.00016313,0.13274,0.6594,0.00194737,0.000284921,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.3,0.0,0.000349012,0.168452,0.592333,0.00316103,0.000143888,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.3,0.1,0.000284758,0.156425,0.615976,0.00289095,0.000109504,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.3,0.2,0.000229229,0.144515,0.638209,0.00260376,8.30414e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.3,0.3,0.000181857,0.132845,0.659232,0.00230401,6.27256e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.5,0.0,0.000367725,0.168585,0.59211,0.0033689,6.63335e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.5,0.1,0.000299505,0.156561,0.615752,0.00306578,5.3893e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.5,0.2,0.000240794,0.144654,0.637985,0.00275012,4.34954e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.5,0.3,0.000190875,0.132985,0.659008,0.00242585,3.48437e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.8,0.0,0.000383329,0.168783,0.591774,0.00350465,4.28576e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.8,0.1,0.000312424,0.156765,0.615417,0.0031879,3.60604e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.8,0.2,0.000251414,0.144862,0.637649,0.00285928,3.01101e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,0.8,0.3,0.000199535,0.133194,0.658672,0.00252265,2.49242e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.2,0.0,0.000398234,0.169048,0.591327,0.00361497,3.32926e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.2,0.1,0.00032511,0.157038,0.614969,0.00329101,2.86199e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.2,0.2,0.000262127,0.14514,0.637201,0.00295505,2.44029e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.2,0.3,0.000208501,0.133474,0.658224,0.00261088,2.06131e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.5,0.0,0.000407688,0.169246,0.590991,0.00367844,3.00263e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.5,0.1,0.000333278,0.157242,0.614633,0.00335163,2.60607e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.5,0.2,0.000269126,0.145348,0.636865,0.00301261,2.2429e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.8,1.5,0.3,0.00021444,0.133684,0.657888,0.00266508,1.9117e-05,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.15,0.0,0.000542364,0.223502,0.592501,0.00245656,0.00217429,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.15,0.1,0.00048822,0.213718,0.616144,0.00244912,0.00186799,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.15,0.2,0.00043731,0.203845,0.638377,0.00243612,0.00158425,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.15,0.3,0.000389351,0.193908,0.6594,0.00241479,0.00132295,0
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.3,0.0,0.000710268,0.223584,0.592333,0.00395296,0.000448502,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.3,0.1,0.000626545,0.213803,0.615976,0.00382156,0.000363262,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.3,0.2,0.000549908,0.203934,0.638209,0.00367749,0.000293713,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.3,0.3,0.000479844,0.194001,0.659232,0.00351993,0.000237098,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.5,0.0,0.000759794,0.223693,0.59211,0.00437876,0.00015044,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.5,0.1,0.000667859,0.213918,0.615752,0.00419448,0.000129408,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.5,0.2,0.00058434,0.204053,0.637985,0.00400382,0.000111124,1
nmos,sky130_fd_pr__nfet_01v8,tt,27.0,0.5,32.0,0.9,0.5,0.3,0.000508502,0.194124,0.659008,0.00380524,9.52079e-05,1
