point_index,point_status,generation_status,witness_rank,w_m1_um,i_m5_target_a,i_half_target_a,vbias_v,vtail_v,vx_v,vy_v,vout_v,w_m3_um,w_m5_um,w_m6_um,w_m7_um,id_m1_a,id_m2_a,id_m3_a,id_m4_a,id_m5_a,id_m6_a,id_m7_a,tail_kcl_rel,x_kcl_rel,y_kcl_rel,mirror_balance_rel,output_kcl_rel,i5_target_rel,max_abs_residual,rms_residual,m1_sat_headroom_v,m2_sat_headroom_v,m3_sat_headroom_v,m4_sat_headroom_v,m5_sat_headroom_v,m6_sat_headroom_v,m7_sat_headroom_v,all_saturated_50mv,stage1_feasible,stage2_feasible,stage3_feasible,stage4_feasible,stage5_feasible,complete_candidates,point_elapsed_s
1326,PASS,NO_WITNESS,0,3.0416666666666665,4.84558e-05,2.42279e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1260,0,0,0,0,0,1.335001036990434
1849,PASS,WITNESS,1,50.0,7.52111e-05,3.760555e-05,0.6334375,0.23125000000000004,0.5175000000000001,0.5175000000000001,1.293897947645362,5.181576093702661,75.93029001006303,1.6720206602271666,12.2508105003187,3.746843102678195e-05,3.746843102678195e-05,3.733267497965341e-05,3.733267497965341e-05,7.519882755246072e-05,1.2798830323178196e-05,1.2799229379960014e-05,0.003483069638614757,-0.0036100003092240304,-0.0036100003092240304,0.0,-5.305822967850934e-06,-0.0001631733552532378,0.0036100003092240304,0.002523972803216426,0.2190033622994249,0.2190033622994249,0.9896422517872638,0.9896422517872638,0.159508710850359,0.18968304106198325,1.223232686775497,True,454,26687,345,64,222830,192,5.716211081016809
1849,PASS,WITNESS,2,50.0,7.52111e-05,3.760555e-05,0.6334375,0.23125000000000004,0.5175000000000001,0.5175000000000001,1.4353847105920603,5.181576093702661,75.93029001006303,1.7911744052094278,13.123843941175021,3.746843102678195e-05,3.746843102678195e-05,3.733267497965341e-05,3.733267497965341e-05,7.519882755246072e-05,1.3046319068198447e-05,1.4220816910997333e-05,0.003483069638614757,-0.0036100003092240304,-0.0036100003092240304,0.0,-0.01561601735380663,-0.0001631733552532378,0.01561601735380663,0.006856658589902343,0.2190033622994249,0.2190033622994249,0.9896422517872638,0.9896422517872638,0.159508710850359,0.05099463103771651,1.3643500134450377,True,454,26687,345,64,222830,192,5.716211081016809
1849,PASS,WITNESS,3,50.0,7.52111e-05,3.760555e-05,0.6334375,0.23125000000000004,0.5175000000000001,0.5175000000000001,0.5,5.181576093702661,75.93029001006303,2.1275435719230065,15.58840375050076,3.746843102678195e-05,3.746843102678195e-05,3.733267497965341e-05,3.733267497965341e-05,7.519882755246072e-05,1.6476224854767214e-05,1.4879743612669216e-05,0.003483069638614757,-0.0036100003092240304,-0.0036100003092240304,0.0,0.02122667055923924,-0.0001631733552532378,0.02122667055923924,0.009025834653435785,0.2190033622994249,0.2190033622994249,0.9896422517872638,0.9896422517872638,0.159508710850359,0.9866897012959596,0.4291721891461606,True,454,26687,345,64,222830,192,5.716211081016809
1849,PASS,WITNESS,4,50.0,7.52111e-05,3.760555e-05,0.6334375,0.23125000000000004,0.465,0.465,1.301758323364623,3.801270902863189,75.93029001006303,1.2695701363386576,12.679815659507472,3.669675598768078e-05,3.669675598768078e-05,3.741953034919324e-05,3.741953034919324e-05,7.519882755246072e-05,1.3368226824259365e-05,1.3368725122142132e-05,0.024003313036229514,0.01921988540288505,0.01921988540288505,0.0,-6.625323692474179e-06,-0.0001631733552532378,0.024003313036229514,0.014804243175263817,0.16653281434689848,0.16653281434689848,0.9920868828604278,0.9920868828604278,0.159508710850359,0.12441305327671559,1.2309495109604804,True,454,26687,345,64,222830,192,5.716211081016809
1849,PASS,WITNESS,5,50.0,7.52111e-05,3.760555e-05,0.6334375,0.23125000000000004,0.465,0.465,1.3803620805572332,3.801270902863189,75.93029001006303,1.4076706353296018,14.059092644346745,3.669675598768078e-05,3.669675598768078e-05,3.741953034919324e-05,3.741953034919324e-05,7.519882755246072e-05,1.4248710040425878e-05,1.5326952343022644e-05,0.024003313036229514,0.01921988540288505,0.01921988540288505,0.0,-0.014336212375523912,-0.0001631733552532378,0.024003313036229514,0.01591917416898713,0.16653281434689848,0.16653281434689848,0.9920868828604278,0.9920868828604278,0.159508710850359,0.05176332973838216,1.3091262332444733,True,454,26687,345,64,222830,192,5.716211081016809
1503,PASS,WITNESS,1,7.125,5.81993e-05,2.909965e-05,0.658125,0.14125000000000001,0.795,0.795,0.6179056357889152,81.34133463857795,39.48215261418856,52.246043360099385,12.679815659507472,2.910177366581406e-05,2.910177366581406e-05,2.9149627100985365e-05,2.9149627100985365e-05,5.820362796167497e-05,1.914511654373492e-05,1.9144500815521264e-05,1.3853096391535512e-06,0.0016416482792566706,0.0016416482792566706,0.0,1.057964981803333e-05,7.43589674138541e-05,0.0016416482792566706,0.0009483021010979482,0.5364293284295769,0.5364293284295769,0.9196585865297692,0.9196585865297692,0.057941948313417604,1.0965100917932942,0.536538986326362,True,771,11199,354,64,164798,192,5.356148547958583
1503,PASS,WITNESS,2,7.125,5.81993e-05,2.909965e-05,0.6375,0.14,0.6225,0.6225,0.7829735258933964,8.987352235924643,57.65408941012277,4.234877152129485,13.583421432721881,2.901789628513415e-05,2.901789628513415e-05,2.8923788060570374e-05,2.8923788060570374e-05,5.817634998934789e-05,1.4485519876077367e-05,1.4485311365767966e-05,0.0024151049768568575,-0.0032339985038918806,-0.0032339985038918806,0.0,3.582694455104905e-06,-0.0003943348227918491,0.0032339985038918806,0.0021176141245811855,0.36441215599821464,0.36441215599821464,0.974905917710871,0.974905917710871,0.0664813420915403,0.8045199442460675,0.710632307042011,True,771,11199,354,64,164798,192,5.356148547958583
1503,PASS,WITNESS,3,7.125,5.81993e-05,2.909965e-05,0.658125,0.14125000000000001,0.795,0.795,1.6633356064506297,81.34133463857795,39.48215261418856,12.740327206888923,3.092004485616841,2.910177366581406e-05,2.910177366581406e-05,2.9149627100985365e-05,2.9149627100985365e-05,5.820362796167497e-05,4.152151705909338e-06,3.752840780967208e-06,1.3853096391535512e-06,0.0016416482792566706,0.0016416482792566706,0.0,0.006861094977811241,7.43589674138541e-05,0.006861094977811241,0.0029571995089734547,0.5364293284295769,0.5364293284295769,0.9196585865297692,0.9196585865297692,0.057941948313417604,0.05110890313891567,1.5870912792380014,True,771,11199,354,64,164798,192,5.356148547958583
1503,PASS,WITNESS,4,7.125,5.81993e-05,2.909965e-05,0.6375,0.14,0.6225,0.6225,1.5297092192231925,8.987352235924643,57.65408941012277,2.707168492652436,8.683276799798922,2.901789628513415e-05,2.901789628513415e-05,2.8923788060570374e-05,2.8923788060570374e-05,5.817634998934789e-05,8.705933729924142e-06,9.228298869394716e-06,0.0024151049768568575,-0.0032339985038918806,-0.0032339985038918806,0.0,-0.008975453991209076,-0.0003943348227918491,0.008975453991209076,0.004232109383360458,0.36441215599821464,0.36441215599821464,0.974905917710871,0.974905917710871,0.0664813420915403,0.05045977853567152,1.459280019777487,True,771,11199,354,64,164798,192,5.356148547958583
1503,PASS,WITNESS,5,7.125,5.81993e-05,2.909965e-05,0.6375,0.14,0.5325000000000001,0.5325000000000001,1.0895281789445759,4.362357885482179,57.65408941012277,1.730572336419448,11.435853594985783,2.860611059973994e-05,2.860611059973994e-05,2.9119886687680782e-05,2.9119886687680782e-05,5.817634998934789e-05,1.2333387226742516e-05,1.2335579945014929e-05,0.016565986014745963,0.01764347826800419,0.01764347826800419,0.0,-3.7676024838999235e-05,-0.0003943348227918491,0.01764347826800419,0.012228201440816667,0.2746073524592577,0.2746073524592577,0.9828967898193754,0.9828967898193754,0.0664813420915403,0.406663156082654,1.0176375823534611,True,771,11199,354,64,164798,192,5.356148547958583
485,PASS,WITNESS,1,21.416666666666664,1.77821e-05,8.89105e-06,0.597125,0.254,0.8,0.8,1.270316820487579,26.123021680049693,39.48215261418856,11.101664828022274,8.389489362677569,8.969557384495972e-06,8.969557384495972e-06,8.84945839272313e-06,8.84945839272313e-06,1.7775872470523828e-05,3.7430453678603592e-06,3.743026453526798e-06,-0.009099796760890488,-0.013389622990810516,-0.013389622990810516,0.0,1.0636726574118703e-06,-0.000350213387404893,0.013389622990810516,0.008578004423229927,0.48793058271066814,0.48793058271066814,0.916416896132255,0.916416896132255,0.19576840854194016,0.4455383222876883,1.213926278692865,True,712,30954,365,64,133359,192,5.231609382899478
485,PASS,WITNESS,2,21.416666666666664,1.77821e-05,8.89105e-06,0.597125,0.254,0.8,0.8,1.6633356064506297,26.123021680049693,39.48215261418856,5.77263204122432,4.362357885482179,8.969557384495972e-06,8.969557384495972e-06,8.84945839272313e-06,8.84945839272313e-06,1.7775872470523828e-05,1.9158733701455286e-06,1.733433966597176e-06,-0.009099796760890488,-0.013389622990810516,-0.013389622990810516,0.0,0.010259722054670295,-0.000350213387404893,0.013389622990810516,0.009545983927088586,0.48793058271066814,0.48793058271066814,0.916416896132255,0.916416896132255,0.19576840854194016,0.05022822093837731,1.6080023812923676,True,712,30954,365,64,133359,192,5.231609382899478
485,PASS,WITNESS,3,21.416666666666664,1.77821e-05,8.89105e-06,0.7186250000000001,0.252,0.6466666666666667,0.6466666666666667,1.3410602019609281,3.092004485616841,5.745214307628796,2.441579859697595,2.268334280950198,9.131129494231882e-06,9.131129494231882e-06,9.010553085534964e-06,9.010553085534964e-06,1.7783823858313363e-05,6.857091676762507e-06,6.856751989894588e-06,-0.02619802569072249,-0.0132049828855331,-0.0132049828855331,0.0,1.9102741966307314e-05,9.693406362416298e-05,0.02619802569072249,0.013134493120746616,0.3359064119454436,0.3359064119454436,0.952234803695426,0.952234803695426,0.14411974808172484,0.25582558340886175,1.2345892918314882,True,712,30954,365,64,133359,192,5.231609382899478
485,PASS,WITNESS,4,21.416666666666664,1.77821e-05,8.89105e-06,0.7186250000000001,0.252,0.6466666666666667,0.6466666666666667,1.5454299706617145,3.092004485616841,5.745214307628796,2.127543571923007,1.976580859823245,9.131129494231882e-06,9.131129494231882e-06,9.010553085534964e-06,9.010553085534964e-06,1.7783823858313363e-05,5.8765085565920715e-06,5.993138885699109e-06,-0.02619802569072249,-0.0132049828855331,-0.0132049828855331,0.0,-0.00655886138909566,9.693406362416298e-05,0.02619802569072249,0.013404649411306637,0.3359064119454436,0.3359064119454436,0.952234803695426,0.952234803695426,0.14411974808172484,0.05006818843541272,1.439032235716713,True,712,30954,365,64,133359,192,5.231609382899478
485,PASS,WITNESS,5,21.416666666666664,1.77821e-05,8.89105e-06,0.597125,0.254,0.8733333333333333,0.8733333333333333,1.1445508089794028,93.34773070474222,39.48215261418856,41.059776667347975,8.683276799798922,9.114755953065465e-06,9.114755953065465e-06,8.847477089583522e-06,8.847477089583522e-06,1.7775872470523828e-05,3.833868824416369e-06,3.8338960670014985e-06,-0.024884892033479745,-0.02932375423524657,-0.02932375423524657,0.0,-1.5320229404775327e-06,-0.000350213387404893,0.02932375423524657,0.019744812095755,0.5613063831668528,0.5613063831668528,0.866752747338239,0.866752747338239,0.19576840854194016,0.595885638889657,1.0880158552312942,True,712,30954,365,64,133359,192,5.231609382899478
774,PASS,WITNESS,1,50.0,2.85799e-05,1.428995e-05,0.8692500000000001,0.26925,0.7679166666666667,0.7679166666666667,0.5314415028770441,25.23918303639099,2.1174385760647425,10.363152187405321,0.4347077752002284,1.4172550631861639e-05,1.4172550631861639e-05,1.4059658218419818e-05,1.4059658218419818e-05,2.858476036450507e-05,6.196435257276812e-06,6.196129830486229e-06,0.008384156373036663,-0.007900126553404413,-0.007900126553404413,0.0,1.068676904338656e-05,0.0001700334179153608,0.008384156373036663,0.005703027014626864,0.4451271582304448,0.4451271582304448,0.9328816321097844,0.9328816321097844,0.06944952468402601,1.1672369501458095,0.3102040684955456,True,697,32920,354,64,181566,192,5.134107848047279
774,PASS,WITNESS,2,50.0,2.85799e-05,1.428995e-05,0.8692500000000001,0.26925,0.7679166666666667,0.7679166666666667,0.5,25.23918303639099,2.1174385760647425,10.012528339769037,0.42,1.4172550631861639e-05,1.4172550631861639e-05,1.4059658218419818e-05,1.4059658218419818e-05,2.858476036450507e-05,6.0218920679154825e-06,5.804612847681149e-06,0.008384156373036663,-0.007900126553404413,-0.007900126553404413,0.0,0.007602518561448199,0.0001700334179153608,0.008384156373036663,0.006492884272385099,0.4451271582304448,0.4451271582304448,0.9328816321097844,0.9328816321097844,0.06944952468402601,1.1985200216247562,0.28282064337460244,True,697,32920,354,64,181566,192,5.134107848047279
774,PASS,WITNESS,3,50.0,2.85799e-05,1.428995e-05,0.71,0.267,0.6016666666666667,0.6016666666666667,0.7200905201393083,3.4283445980090392,9.302075941475236,4.383176250115449,5.946403165994846,1.4466126756586159e-05,1.4466126756586159e-05,1.4422870413954708e-05,1.4422870413954708e-05,2.8582086493524428e-05,1.7782754909352305e-05,1.7782562281100044e-05,-0.01210299845770622,-0.002990181363629823,-0.002990181363629823,0.0,6.739990421951876e-06,7.64987372395953e-05,0.01210299845770622,0.005234036656448945,0.2806133495593921,0.2806133495593921,0.963683429340149,0.963683429340149,0.16038980087236743,0.8514762533323597,0.6162296172269974,True,697,32920,354,64,181566,192,5.134107848047279
774,PASS,WITNESS,4,50.0,2.85799e-05,1.428995e-05,0.71,0.26625,0.47500000000000003,0.47500000000000003,1.3725017048379722,1.353584246326218,9.302075941475236,1.1450180820924476,3.934385755040525,1.4077862556284855e-05,1.4077862556284855e-05,1.4252732243506459e-05,1.4252732243506459e-05,2.857293360995337e-05,1.1659337620168486e-05,1.1659597376692041e-05,0.01459796911058684,0.01223724976095814,0.01223724976095814,0.0,-9.088783500125576e-06,-0.00024375137934805688,0.01459796911058684,0.009243563192105694,0.1546131332295096,0.1546131332295096,0.9607628735942824,0.9607628735942824,0.15964105194154316,0.056965765048866523,1.268969966632197,True,697,32920,354,64,181566,192,5.134107848047279
774,PASS,WITNESS,5,50.0,2.85799e-05,1.428995e-05,0.79125,0.26775,0.6491666666666667,0.6491666666666667,1.231014941891274,5.363027180295652,3.934385755040525,1.7911744052094276,0.6570142969386052,1.4358268235661398e-05,1.4358268235661398e-05,1.4128410819129352e-05,1.4128410819129352e-05,2.8576997883692116e-05,5.4771034789628975e-06,5.477090947783333e-06,-0.0048591719189404435,-0.01600871447443456,-0.01600871447443456,0.0,4.384612810009066e-07,-0.00010154396299093686,0.01600871447443456,0.009453215866875047,0.3275205392311668,0.3275205392311668,0.9634597530490132,0.9634597530490132,0.11522265944375532,0.361350986111501,1.068091936590995,True,697,32920,354,64,181566,192,5.134107848047279
1421,PASS,WITNESS,1,43.875,5.23162e-05,2.61581e-05,0.69375,0.24125000000000002,0.6375000000000001,0.6375000000000001,1.254596069049057,9.302075941475236,19.16418487570231,7.096800251524907,7.310432257371184,2.600301793426635e-05,2.600301793426635e-05,2.6057924979529228e-05,2.6057924979529228e-05,5.231447042318347e-05,1.9136976813512094e-05,1.9136905996004708e-05,0.0058955840571518064,0.002099045621160437,0.002099045621160437,0.0,1.3536439455846521e-06,-3.306006201771811e-05,0.0058955840571518064,0.0026947786308099816,0.33326807415689896,0.33326807415689896,0.971758978968146,0.971758978968146,0.13984396678208677,0.35443663838030326,1.1583418249633546,True,442,26182,365,64,215290,192,5.384369082981721
1421,PASS,WITNESS,2,43.875,5.23162e-05,2.61581e-05,0.69375,0.24125000000000002,0.6900000000000001,0.6900000000000001,1.0816678032253149,16.699285170420158,19.16418487570231,14.62086451474237,8.389489362677569,2.6329685417943646e-05,2.6329685417943646e-05,2.6368413885915018e-05,2.6368413885915018e-05,5.231447042318347e-05,2.2449556825571357e-05,2.244994569181307e-05,-0.006549649326018441,0.0014687446935160132,0.0014687446935160132,0.0,-7.432998606762403e-06,-3.306006201771811e-05,0.006549649326018441,0.002805158238568299,0.38574515931673903,0.38574515931673903,0.9605606528216147,0.9605606528216147,0.13984396678208677,0.5695549612036148,0.9843412395629267,True,442,26182,365,64,215290,192,5.384369082981721
1421,PASS,WITNESS,3,43.875,5.23162e-05,2.61581e-05,0.69375,0.24125000000000002,0.6900000000000001,0.6900000000000001,1.6004526006965416,16.699285170420158,19.16418487570231,8.429526299862479,4.8368836982108645,2.6329685417943646e-05,2.6329685417943646e-05,2.6368413885915018e-05,2.6368413885915018e-05,5.231447042318347e-05,1.2043931335536972e-05,1.1912033698907121e-05,-0.006549649326018441,0.0014687446935160132,0.0014687446935160132,0.0,0.002521162405332402,-3.306006201771811e-05,0.006549649326018441,0.0029880227878715713,0.38574515931673903,0.38574515931673903,0.9605606528216147,0.9605606528216147,0.13984396678208677,0.05014275926107714,1.505328235259485,True,442,26182,365,64,215290,192,5.384369082981721
1421,PASS,WITNESS,4,43.875,5.23162e-05,2.61581e-05,0.69375,0.24125000000000002,0.6375000000000001,0.6375000000000001,1.5532903463809755,9.302075941475236,19.16418487570231,4.695535946106049,4.8368836982108645,2.600301793426635e-05,2.600301793426635e-05,2.6057924979529228e-05,2.6057924979529228e-05,5.231447042318347e-05,1.23063807291289e-05,1.1849506173893904e-05,0.0058955840571518064,0.002099045621160437,0.002099045621160437,0.0,0.008732946109140107,-3.306006201771811e-05,0.008732946109140107,0.004469066590225415,0.33326807415689896,0.33326807415689896,0.971758978968146,0.971758978968146,0.13984396678208677,0.050656962570895636,1.4582069299709721,True,442,26182,365,64,215290,192,5.384369082981721
1421,PASS,WITNESS,5,43.875,5.23162e-05,2.61581e-05,0.8375,0.24000000000000005,0.5325000000000001,0.5325000000000001,1.286037571926101,3.934385755040525,4.673233995671801,2.055560887532046,1.220789929848797,2.607246795294979e-05,2.607246795294979e-05,2.6490477497446082e-05,2.6490477497446082e-05,5.2315816695968004e-05,1.3768882757427907e-05,1.3768758235380364e-05,0.0032663073783727346,0.015779615317866265,0.015779615317866265,0.0,2.3801814264632134e-06,-7.326679537018749e-06,0.015779615317866265,0.009207436689937,0.22910673447975954,0.22910673447975954,0.9803214322749221,0.9803214322749221,0.05708057936024699,0.21535335496749075,1.1062407457749788,True,442,26182,365,64,215290,192,5.384369082981721
1816,PASS,WITNESS,1,33.666666666666664,7.16631e-05,3.583155e-05,0.6549375,0.21850000000000003,0.6675000000000001,0.6675000000000001,1.301758323364623,17.88933168952953,48.538855170767334,7.096800251524906,9.627820803005408,3.5658519784917287e-05,3.5658519784917287e-05,3.609963174627855e-05,3.609963174627855e-05,7.162271851917562e-05,1.4194574683111986e-05,1.4193011607815005e-05,0.004265499948244614,0.01221929255294232,0.01221929255294232,0.0,2.1811438480624963e-05,-0.0005634905666148984,0.01221929255294232,0.007270198394298589,0.37529662889789894,0.37529662889789894,0.9667878145150909,0.9667878145150909,0.13677307228445315,0.3301945329733884,1.223012213835975,True,402,23710,346,64,224899,192,5.464951351983473
1816,PASS,WITNESS,2,33.666666666666664,7.16631e-05,3.583155e-05,0.6549375,0.21850000000000003,0.6675000000000001,0.6675000000000001,1.5768714735387586,17.88933168952953,48.538855170767334,4.695535946106047,6.370163603444466,3.5658519784917287e-05,3.5658519784917287e-05,3.609963174627855e-05,3.609963174627855e-05,7.162271851917562e-05,9.207673064546626e-06,8.59092859938296e-06,0.004265499948244614,0.01221929255294232,0.01221929255294232,0.0,0.0086061650300317,-0.0005634905666148984,0.01221929255294232,0.008074654883647378,0.37529662889789894,0.37529662889789894,0.9667878145150909,0.9667878145150909,0.13677307228445315,0.050183522391781504,1.5007356184741123,True,402,23710,346,64,224899,192,5.464951351983473
1816,PASS,WITNESS,3,33.666666666666664,7.16631e-05,3.583155e-05,0.6549375,0.21850000000000003,0.6675000000000001,0.6675000000000001,0.5,17.88933168952953,48.538855170767334,9.67376739642172,13.123843941175021,3.5658519784917287e-05,3.5658519784917287e-05,3.609963174627855e-05,3.609963174627855e-05,7.162271851917562e-05,2.035830165910337e-05,1.8390702485893747e-05,0.004265499948244614,0.01221929255294232,0.01221929255294232,0.0,0.027456238611079112,-0.0005634905666148984,0.027456238611079112,0.01336025992190043,0.37529662889789894,0.37529662889789894,0.9667878145150909,0.9667878145150909,0.13677307228445315,1.1318406994815327,0.4201269985649283,True,402,23710,346,64,224899,192,5.464951351983473
1816,PASS,WITNESS,4,33.666666666666664,7.16631e-05,3.583155e-05,0.6549375,0.21850000000000003,0.6225,0.6225,1.3410602019609281,11.435853594985783,48.538855170767334,4.695535946106048,9.964972765002278,3.529726476712363e-05,3.529726476712363e-05,3.6422734630313204e-05,3.6422734630313204e-05,7.162271851917562e-05,1.4917879378587633e-05,1.4916618816698764e-05,0.01434753708572982,0.030900202157058555,0.030900202157058555,0.0,1.7590111073462012e-05,-0.0005634905666148984,0.030900202157058555,0.018778598803563758,0.3303201964698027,0.3303201964698027,0.9760514917782749,0.9760514917782749,0.13677307228445315,0.25042007057017246,1.2620347924750264,True,402,23710,346,64,224899,192,5.464951351983473
1816,PASS,WITNESS,5,33.666666666666664,7.16631e-05,3.583155e-05,0.6549375,0.21850000000000003,0.6225,0.6225,1.5375695949424535,11.435853594985783,48.538855170767334,3.95316171964649,8.389489362677569,3.529726476712363e-05,3.529726476712363e-05,3.6422734630313204e-05,3.6422734630313204e-05,7.162271851917562e-05,1.2117627096451878e-05,1.2231705549573928e-05,0.01434753708572982,0.030900202157058555,0.030900202157058555,0.0,-0.001591871592521811,-0.0005634905666148984,0.030900202157058555,0.01878983938154833,0.3303201964698027,0.3303201964698027,0.9760514917782749,0.9760514917782749,0.13677307228445315,0.05075668904796998,1.459829256022241,True,402,23710,346,64,224899,192,5.464951351983473
419,PASS,WITNESS,1,39.791666666666664,1.67922e-05,8.3961e-06,0.6488125,0.27825,0.6666666666666666,0.6666666666666666,0.9794829188749217,3.5484001257624547,14.059092644346745,3.6901867563785635,7.310432257371184,8.431613898850277e-06,8.431613898850277e-06,8.426384823184254e-06,8.426384823184254e-06,1.6790395686412513e-05,8.459014828414977e-06,8.458571009101035e-06,-0.004318989944379033,-0.0006201749426329839,-0.0006201749426329839,0.0,2.6430087418062988e-05,-0.00010744950557335714,0.004318989944379033,0.0017997755417623487,0.3371010647311975,0.3371010647311975,0.9508528615475653,0.9508528615475653,0.20144905084784587,0.6399097518215173,0.9058002472810013,True,870,37961,390,64,117123,183,5.238068295060657
419,PASS,WITNESS,2,39.791666666666664,1.67922e-05,8.3961e-06,0.5845,0.27899999999999997,0.7533333333333333,0.7533333333333333,0.6179056357889152,11.83632017569477,48.538855170767334,9.673767396421722,19.83528612105337,8.440831716321598e-06,8.440831716321598e-06,8.454368400215587e-06,8.454368400215587e-06,1.679054166083064e-05,7.100259405911808e-06,7.0994394885518126e-06,-0.005397677318714866,0.0016011466798210524,0.0016011466798210524,0.0,4.882727456766457e-05,-9.875651608257338e-05,0.005397677318714866,0.00239006271778878,0.4231483469757633,0.4231483469757633,0.937884725988685,0.937884725988685,0.22425560810383638,1.0724197287429365,0.5630859226054585,True,870,37961,390,64,117123,183,5.238068295060657
419,PASS,WITNESS,3,39.791666666666664,1.67922e-05,8.3961e-06,0.5845,0.27899999999999997,0.7533333333333333,0.7533333333333333,1.6318941035735857,11.83632017569477,48.538855170767334,3.6901867563785626,7.566432719890026,8.440831716321598e-06,8.440831716321598e-06,8.454368400215587e-06,8.454368400215587e-06,1.679054166083064e-05,2.7507760239809018e-06,2.651553431038788e-06,-0.005397677318714866,0.0016011466798210524,0.0016011466798210524,0.0,0.005908850117442247,-9.875651608257338e-05,0.005908850117442247,0.0033957454846086175,0.4231483469757633,0.4231483469757633,0.937884725988685,0.937884725988685,0.22425560810383638,0.050342130308554014,1.5790213012744814,True,870,37961,390,64,117123,183,5.238068295060657
419,PASS,WITNESS,4,39.791666666666664,1.67922e-05,8.3961e-06,0.7223125,0.27975,0.78,0.78,1.4118035834342773,17.88933168952953,5.181576093702661,4.859966629772523,0.7038353176648005,8.313967806062033e-06,8.313967806062033e-06,8.429849940214543e-06,8.429849940214543e-06,1.679220585889931e-05,2.4852925350330553e-06,2.4854963384496146e-06,0.009782529356510215,0.013746642582532203,0.013746642582532203,0.0,-1.2136790686110738e-05,3.489058768823958e-07,0.013746642582532203,0.008884803436375533,0.44922877019114316,0.44922877019114316,0.926558473239632,0.926558473239632,0.1699292705609995,0.28961860261381867,1.2999734638261982,True,870,37961,390,64,117123,183,5.238068295060657
419,PASS,WITNESS,5,39.791666666666664,1.67922e-05,8.3961e-06,0.7223125,0.27975,0.78,0.78,1.6554752307313687,17.88933168952953,5.181576093702661,7.345319639001937,1.0637717859615035,8.313967806062033e-06,8.313967806062033e-06,8.429849940214543e-06,8.429849940214543e-06,1.679220585889931e-05,3.1876019164976924e-06,3.2616643249914874e-06,0.009782529356510215,0.013746642582532203,0.013746642582532203,0.0,-0.004410524439549021,3.489058768823958e-07,0.013746642582532203,0.009065419379417902,0.44922877019114316,0.44922877019114316,0.926558473239632,0.926558473239632,0.1699292705609995,0.05019012221072469,1.5479263736864208,True,870,37961,390,64,117123,183,5.238068295060657
1776,PASS,NO_WITNESS,0,3.0416666666666665,7.13247e-05,3.566235e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0,0,0,0,0,0,0.005287759006023407
494,PASS,WITNESS,1,39.791666666666664,1.77821e-05,8.89105e-06,0.7321250000000001,0.276,0.5866666666666667,0.5866666666666667,0.9087395374015725,1.6640792191824323,4.8368836982108645,1.672020660227165,2.429983314886263,8.778834500460492e-06,8.778834500460492e-06,8.815438392624488e-06,8.815438392624488e-06,1.7778765721080274e-05,8.665622600172956e-06,8.666170293778483e-06,0.012433667573531242,0.0041169369381565185,0.0041169369381565185,0.0,-3.080027699356477e-05,-0.00018750760144902248,0.012433667573531242,0.005605511225455734,0.25892034089924004,0.25892034089924004,0.9503403586842525,0.9503403586842525,0.16043809927863267,0.6297906075752923,0.7947700351086349,True,872,34812,390,64,148037,189,5.271725922008045
494,PASS,WITNESS,2,39.791666666666664,1.77821e-05,8.89105e-06,0.7321250000000001,0.276,0.5866666666666667,0.5866666666666667,1.4825469649076264,1.6640792191824323,4.8368836982108645,1.4076706353296002,2.045797781135994,8.778834500460492e-06,8.778834500460492e-06,8.815438392624488e-06,8.815438392624488e-06,1.7778765721080274e-05,7.166485144650018e-06,7.519217505864079e-06,0.012433667573531242,0.0041169369381565185,0.0041169369381565185,0.0,-0.019836372600202476,-0.00018750760144902248,0.019836372600202476,0.009848953124311081,0.25892034089924004,0.25892034089924004,0.9503403586842525,0.9503403586842525,0.16043809927863267,0.05025536876214387,1.3680910241724415,True,872,34812,390,64,148037,189,5.271725922008045
494,PASS,WITNESS,3,39.791666666666664,1.77821e-05,8.89105e-06,0.7321250000000001,0.27675,0.84,0.84,1.5847318492580196,55.703437880995246,4.8368836982108645,29.10284230837079,1.263540177122413,9.190485633025528e-06,9.190485633025528e-06,9.494293341622801e-06,9.494293341622801e-06,1.7783576483178335e-05,4.534349622760306e-06,4.534393583830084e-06,-0.03250071904394336,0.0319989806155858,0.0319989806155858,0.0,-2.4722091191856336e-06,8.302509788912183e-05,0.03250071904394336,0.022745597224244345,0.5115687594993376,0.5115687594993376,0.8915936126905937,0.8915936126905937,0.1611867097512082,0.14745240209926555,1.4714497575553178,True,872,34812,390,64,148037,189,5.271725922008045
494,PASS,WITNESS,4,39.791666666666664,1.77821e-05,8.89105e-06,0.7321250000000001,0.27675,0.84,0.84,1.6790563578891518,55.703437880995246,4.8368836982108645,9.673767396421725,0.42,9.190485633025528e-06,9.190485633025528e-06,9.494293341622801e-06,9.494293341622801e-06,1.7783576483178335e-05,1.5325915670277468e-06,1.6900470501521145e-06,-0.03250071904394336,0.0319989806155858,0.0319989806155858,0.0,-0.008854718122402173,8.302509788912183e-05,0.03250071904394336,0.02303106302887722,0.5115687594993376,0.5115687594993376,0.8915936126905937,0.8915936126905937,0.1611867097512082,0.05197826601258314,1.5522464304642891,True,872,34812,390,64,148037,189,5.271725922008045
